scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal,cluster_Rice_withdrawal_Wheat_withdrawal
ssp_socio3_ag3_gwmed_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.3640170000000005,14.29341,0.0590065,0.00847541,6.53984425,1.171073,0.02469897,0.1053813999999999,5.1054,0.0937182,0.03957268,2,1,2,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwmed_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.78207,14.14985,0.0624246999999999,0.00772522,7.19009403,1.360163,0.02541643,0.1045737,5.56909,0.0993903,0.0314606,2,1,3,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwmed_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.433866,14.35939,0.0587524,0.00849789,6.54651036,1.1716719999999998,0.02462156,0.1059321,5.11125,0.0934045,0.0396302,2,1,3,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwmed_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.8282,14.20338,0.0633749,0.0077764999999999,7.214055189999998,1.362161,0.02543119,0.1058475,5.5886999999999984,0.1002021999999999,0.0317133,2,1,4,1,1,3,3,1,1,7,6,0,2
ssp_socio3_ag3_gwmed_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.459779,14.4003,0.0594791999999999,0.00851686,6.5483043599999995,1.166693,0.02434189,0.1080598999999999,5.11611,0.0933736999999999,0.03972587,2,1,4,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag3_gwmed_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.80134,14.17057,0.0628953999999999,0.0077535,7.22354324,1.36802,0.02572314,0.1056806,5.59173,0.1006392,0.0317502999999999,2,1,5,1,1,3,3,1,1,7,4,0,2
ssp_socio3_ag3_gwmed_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.418997,14.2971,0.0584271999999999,0.00846708,6.55114255,1.172716,0.02478515,0.1059401,5.11417,0.0938262,0.0397051,2,1,5,2,1,3,3,1,6,1,6,0,2
ssp_socio3_ag4_gwhi_exp_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.34438,13.439710000000002,0.0657463,0.00687974,9.53896701,1.5869209999999998,0.02551971,0.1562152,7.6509800000000014,0.0894539999999999,0.0298770999999999,3,2,1,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_exp_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.011412,14.1039,0.0627718999999999,0.00828324,8.56367271,1.306318,0.02616824,0.1594379,6.9464500000000005,0.0854323999999999,0.03986617,3,2,1,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.341,13.41378,0.0655434999999999,0.00689928,9.538467749999999,1.581482,0.02552315,0.1560727999999999,7.656239999999999,0.0894207,0.0297291,3,2,2,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.016665,14.06693,0.0624780999999999,0.00827337,8.56642796,1.306295,0.02629738,0.1589892999999999,6.9495700000000005,0.0854197,0.03985658,3,2,2,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.34598,13.49473,0.0657367,0.0069357299999999,9.610409679999998,1.5957659999999998,0.02572068,0.1562849,7.71289,0.0897516,0.0299965,3,2,3,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,3.998141,14.10993,0.0625434999999999,0.00830822,8.58785472,1.309086,0.02623044,0.15842,6.96847,0.0857227,0.03992558,3,2,3,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.4063300000000005,13.59909,0.0667963,0.00699736,9.66680618,1.599028,0.02576918,0.1598587,7.76077,0.0910699,0.0303104,3,2,4,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.036021,14.18284,0.0631659,0.00833343,8.59052978,1.3089540000000002,0.02599463,0.1640687,6.96576,0.0856593,0.04009315,3,2,4,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.3919,13.59986,0.066456,0.00698289,9.68131852,1.606513,0.02613882,0.1589049,7.768489999999999,0.0909362,0.0303356,3,2,5,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.050341,14.13279,0.0626775,0.00829634,8.597420589999999,1.308644,0.02645101,0.1592515,6.97744,0.0856218,0.04001228,3,2,5,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_rs_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.36407,13.52012,0.065889,0.00693926,9.52610504,1.581537,0.02527804,0.1592256,7.641059999999999,0.0891184,0.029886,3,1,1,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.028211,14.19019,0.0629726999999999,0.00831761,8.556144940000001,1.3031700000000002,0.02577203,0.1655769,6.9366400000000015,0.0850508,0.03993521,3,1,1,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.35579,13.47571,0.0656141,0.00695137,9.512541480000001,1.579363,0.02535858,0.1580339999999999,7.631010000000001,0.089069,0.0297069,3,1,2,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.033512,14.15624,0.0626703,0.00831739,8.55866055,1.305792,0.0259199,0.164974,6.93703,0.0850385999999999,0.03990605,3,1,2,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.36827,13.62708,0.0658631,0.0070058399999999,9.59019148,1.612255,0.02553338,0.1596182,7.6733,0.0893626,0.0301223,3,1,3,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.027929,14.234229999999998,0.0629516,0.00835876,8.58488499,1.308947,0.02571967,0.1657391,6.95908,0.0853265,0.04007272,3,1,3,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.42569,13.66708,0.0669398,0.00705437,9.64335189,1.600695,0.02554339,0.1630437,7.73314,0.0905588,0.030371,3,1,4,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.065361,14.2539,0.0635005999999999,0.00837006,8.591164090000001,1.307517,0.02566492,0.1680376999999999,6.9645100000000015,0.0852286,0.04020587,3,1,4,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.41036,13.60974,0.0666322999999999,0.0070207399999999,9.661095989999998,1.602393,0.02596609,0.1610193,7.750739999999999,0.0906516,0.030326,3,1,5,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwhi_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.031443,14.14937,0.0626611,0.00831469,8.59328522,1.309516,0.02622875,0.1639233,6.968030000000001,0.0854561,0.04013107,3,1,5,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_exp_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.40551,13.486629999999998,0.0656369,0.00688361,9.519107609999999,1.585487,0.02534161,0.1594629,7.629709999999998,0.0892025999999999,0.0299035,1,2,1,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_exp_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.071269999999999,14.15243,0.0626039999999999,0.00827792,8.551217099999999,1.303427,0.0259333,0.1630754999999999,6.9338,0.0851214,0.0398599,1,2,1,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.37639,13.44489,0.0654684,0.00690142,9.52792605,1.5804870000000002,0.02538285,0.1589429,7.644139999999999,0.0892206,0.0297527,1,2,2,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.058038,14.1212,0.062463,0.00827636,8.55871149,1.304415,0.02603525,0.1629953,6.940230000000001,0.0851783,0.03985764,1,2,2,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.4,13.52451,0.0655981,0.0069345899999999,9.597144850000001,1.59304,0.02557015,0.1585525,7.70046,0.0895112999999999,0.0300109,1,2,3,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.046363,14.15143,0.0624635999999999,0.00830124,8.57838769,1.307041,0.02599868,0.1617553,6.958209999999999,0.0854515,0.03993121,1,2,3,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.47945,13.65643,0.0667103,0.00700115,9.638510339999998,1.600222,0.02554114,0.1638522999999999,7.727819999999999,0.0906985,0.0303764,1,2,4,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.106875,14.22325,0.0629338,0.00832078,8.576550040000003,1.30652,0.02584286,0.1656527,6.9531600000000005,0.0853001999999999,0.04007428,1,2,4,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.46341,13.62614,0.0661838,0.00697807,9.66280193,1.602411,0.02601783,0.1606797,7.7528000000000015,0.0905762,0.0303172,1,2,5,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.087405,14.1526,0.0622328,0.00828103,8.587064770000001,1.308561,0.02626805,0.1631846,6.96364,0.085378,0.04003312,1,2,5,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_rs_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.48274,13.604309999999998,0.0657947,0.0069463,9.49586089,1.579002,0.02490489,0.1647235,7.608569999999999,0.0886825,0.029978,1,1,1,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.1609750000000005,14.265059999999998,0.0627159,0.00831004,8.54405121,1.300843,0.02552738,0.1683922999999999,6.92465,0.0846698999999999,0.03996863,1,1,1,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.44795,13.555879999999998,0.0655985,0.00695718,9.491054759999999,1.574411,0.02500156,0.163767,7.609389999999999,0.0886979,0.0297873,1,1,2,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.138757,14.22412,0.0625439,0.0083069,8.54336497,1.300567,0.0256575,0.1676401,6.924910000000001,0.0846697999999999,0.03992057,1,1,2,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.513669999999999,13.68433,0.0657385,0.00700686,9.5787925,1.586081,0.0250875999999999,0.16537,7.682869999999999,0.0891947,0.0301892,1,1,3,1,1,4,3,1,1,1,5,0,2
ssp_socio3_ag4_gwlo_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.176335,14.28347,0.0625932999999999,0.00834163,8.566657580000001,1.305542,0.02554748,0.1686677999999999,6.94172,0.0850884,0.0400919,1,1,3,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.56652,13.74544,0.0667741999999999,0.0070552099999999,9.6072028,1.592018,0.0251381,0.1682835999999999,7.70118,0.090136,0.0304471,1,1,4,1,1,4,3,1,1,7,5,0,2
ssp_socio3_ag4_gwlo_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.207152,14.31304,0.0629728,0.0083468999999999,8.566474030000002,1.303664,0.02547299,0.170595,6.94172,0.084822,0.04020004,1,1,4,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwlo_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.556710000000002,13.69887,0.0663691,0.00702359,9.608155179999999,1.604704,0.02560548,0.1670466,7.69015,0.0901733999999999,0.0304757,1,1,5,1,1,4,3,1,1,7,5,0,2
ssp_socio3_ag4_gwlo_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.1872810000000005,14.23399,0.0623337,0.00829448,8.56509021,1.305705,0.02583797,0.1687796,6.93964,0.0849785,0.04014914,1,1,5,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_exp_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.34941,13.45669,0.0658218999999999,0.00688506,9.52971172,1.592068,0.02549442,0.1569986,7.63578,0.0894648999999999,0.0299058,2,2,1,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_exp_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.0334660000000016,14.133120000000002,0.0627371,0.00828286,8.55937607,1.304936,0.02599399,0.1623372,6.940930000000001,0.0853087999999999,0.03987008,2,2,1,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.3423,13.418029999999998,0.0655905,0.0069003999999999,9.53769602,1.581738,0.02549532,0.1567281999999999,7.654610000000001,0.0893847,0.0297397999999999,2,2,2,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.021369,14.09796,0.0626241999999999,0.00827966,8.56531625,1.305487,0.02610135,0.1621816999999999,6.94632,0.0853406999999999,0.0398855,2,2,2,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.34325,13.55376,0.0657155,0.0069442199999999,9.5668894,1.634799,0.0258397999999999,0.1576965,7.628760000000001,0.0895895,0.0302045999999999,2,2,3,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.033015,14.12921,0.0624306,0.00830858,8.58558134,1.309189,0.02614433,0.1596645,6.965070000000001,0.0855967,0.03991681,2,2,3,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.412719999999999,13.62774,0.0669068,0.00700484,9.649147169999999,1.61265,0.02573827,0.1616019,7.72775,0.0910142,0.0303928,2,2,4,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.07907,14.199470000000002,0.0629228,0.00832424,8.58180541,1.3074629999999998,0.02593512,0.1648610999999999,6.957999999999999,0.0854871,0.04005909,2,2,4,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.39834,13.60419,0.0664381999999999,0.00698221,9.67930529,1.606106,0.02612299,0.1592524,7.7666,0.0908896999999999,0.0303342,2,2,5,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.063818,14.121860000000002,0.062255,0.00827521,8.59066379,1.311456,0.02645066,0.1604632,6.96677,0.0855145,0.04000943,2,2,5,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_rs_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.3721,13.54493,0.0660244,0.00694926,9.523499710000001,1.581457,0.02515151,0.1611688999999999,7.6367,0.0890818,0.0299405,2,1,1,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.063488,14.22638,0.063029,0.00832652,8.560909549999998,1.303432,0.02563686,0.1669378,6.939989999999999,0.0849348,0.03997809,2,1,1,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.35953,13.492679999999998,0.0657143999999999,0.00695615,9.510792959999998,1.578569,0.02526006,0.1599577999999999,7.628239999999999,0.0890265,0.0297395999999999,2,1,2,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.040074,14.1667,0.0627608,0.00832031,8.561366849999999,1.303821,0.02585587,0.16573,6.94105,0.0849887,0.03992128,2,1,2,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.38702,13.636590000000002,0.0659586,0.00700931,9.60551969,1.597777,0.02535759,0.1616339,7.70125,0.0893813,0.0301199,2,1,3,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.091904,14.26634,0.0627441,0.00836542,8.58138516,1.306162,0.02560029,0.1672915999999999,6.95715,0.0851093,0.04007197,2,1,3,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.44036,13.68688,0.0671146,0.0070608999999999,9.637612609999998,1.59743,0.02539601,0.1651425999999999,7.728689999999999,0.0905519,0.0304020999999999,2,1,4,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.133249,14.28104,0.0631711,0.0083591699999999,8.57634058,1.305512,0.02556473,0.169264,6.950880000000001,0.084938,0.04018185,2,1,4,2,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_MissppRS_W,4.41735,13.63076,0.0666273999999999,0.0070268899999999,9.65024524,1.603789,0.02589784,0.1625299,7.73706,0.0905743,0.0303942,2,1,5,1,1,4,3,1,6,1,5,0,2
ssp_socio3_ag4_gwmed_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_MissppRS_W,4.089983999999999,14.18588,0.0624766,0.0083116199999999,8.581420839999996,1.307452,0.026014,0.1669829,6.955629999999998,0.0852107,0.04013124,2,1,5,2,1,4,3,1,6,1,5,0,2
