scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal
ssp_socio3_ag2_gwmed_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,2.787401,5.98855,0.656926,0.2260617,25.945721000000006,2.487416,5.9760800000000005,16.064300000000006,0.7422359999999999,0.2779694,0.3977196,2,2,4,2,1,2,3,3,3,6,6,2
ssp_socio3_ag2_gwmed_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,2.771552,5.92474,0.643206,0.2237669,25.610018100000005,2.490052,6.10464,15.59706,0.7434040000000001,0.2780147999999999,0.3968473,2,2,5,2,1,2,3,3,3,6,6,2
ssp_socio3_ag2_gwmed_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,2.787814,5.98982,0.659737,0.2265916,25.994209199999997,2.442892,5.94505,16.19655,0.738495,0.2742138,0.3970084,2,1,1,2,1,2,3,3,3,6,6,2
ssp_socio3_ag2_gwmed_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_California_W,2.78128,5.959149999999998,0.651844,0.2253455,25.9270062,2.453917,5.956930000000001,16.10932,0.737368,0.2742874,0.3951838,2,1,2,2,1,2,3,3,3,6,6,2
ssp_socio3_ag2_gwmed_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,2.7872320000000004,5.99429,0.6563570000000001,0.2271015,26.0677475,2.461256,5.95256,16.23838,0.742134,0.2755214,0.3978961,2,1,3,2,1,2,3,3,3,6,6,2
ssp_socio3_ag2_gwmed_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,2.804007,5.98574,0.66018,0.2269695,26.069902399999997,2.425926,5.895919999999999,16.340529999999998,0.737205,0.2728745999999999,0.3974468,2,1,4,2,1,2,3,3,3,6,6,2
ssp_socio3_ag2_gwmed_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,2.773966,5.91681,0.644273,0.2237131,25.9776527,2.4481010000000003,5.98919,16.133879999999998,0.7362070000000001,0.2741964,0.3960783,2,1,5,2,1,2,3,3,3,6,6,2
ssp_socio3_ag3_gwhi_exp_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.80696,6.478960000000002,0.730119,0.2489843,28.506686999999996,2.93899,8.35539,15.909629999999998,0.580965,0.308318,0.413394,3,2,1,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_exp_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.454885,6.55836,0.682457,0.2772888,28.011248699999996,2.519854,8.054672,16.10024,0.5362680000000001,0.2996435,0.5005712,3,2,1,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.79291,6.42627,0.7227640000000001,0.2476389,28.287453,2.9128700000000003,8.31477,15.76479,0.5795049999999999,0.306851,0.408667,3,2,2,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.462895,6.5361600000000015,0.6781079999999999,0.2767234,27.977851400000002,2.511842,8.070841999999999,16.05865,0.5371739999999999,0.2993527,0.4999907,3,2,2,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.77533,6.45102,0.724382,0.2484197,28.369973,2.92912,8.364230000000001,15.77593,0.582124,0.30751,0.4110590000000001,3,2,3,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.433932,6.5513,0.678327,0.2775233,28.0032666,2.5211810000000003,8.099986,16.04334,0.5379929999999999,0.2999356999999999,0.5008309,3,2,3,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.80079,6.444520000000002,0.7274590000000001,0.2483231,28.388270000000002,2.91273,8.29803,15.87889,0.5799369999999999,0.30749,0.411193,3,2,4,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.460803,6.56202,0.6823520000000001,0.2777717999999999,28.0487889,2.518328,8.041835,16.15188,0.536316,0.2993592,0.5010707,3,2,4,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.78207,6.4318,0.7222189999999999,0.2476397,28.453894000000002,2.91806,8.366060000000001,15.86981,0.580706,0.30797,0.411288,3,2,5,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.438876,6.521129999999999,0.6738930000000001,0.2758955,28.0285389,2.505267,8.072161999999999,16.11474,0.537184,0.299018,0.5001679,3,2,5,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_rs_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.82603,6.4743,0.731735,0.249696,28.454861,2.88009,8.332130000000001,15.94571,0.5798840000000001,0.304799,0.412248,3,1,1,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.467709,6.56848,0.683434,0.2782292999999999,28.0575751,2.498094,8.024602999999999,16.19988,0.536355,0.2978936,0.5007495000000001,3,1,1,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.80093,6.43025,0.7226859999999999,0.2481538,28.281055,2.87061,8.28854,15.832679999999998,0.5776,0.3035239999999999,0.4081010000000001,3,1,2,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.471417,6.54351,0.678131,0.2772005999999999,28.0233551,2.497273,8.042928,16.14936,0.5364260000000001,0.2976801,0.499688,3,1,2,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.79474,6.453150000000001,0.725142,0.2492078999999999,28.365392999999997,2.87653,8.328859999999999,15.86541,0.580333,0.303732,0.4105279999999999,3,1,3,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.4498519999999995,6.558330000000001,0.678909,0.2781186,28.0618754,2.499597,8.053329,16.17321,0.537234,0.297729,0.5007764,3,1,3,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.822130000000001,6.42924,0.728108,0.2485613,28.349382000000002,2.85276,8.26746,15.93881,0.577006,0.302966,0.41038,3,1,4,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.480643,6.56486,0.6830670000000001,0.2783183,28.0796115,2.484974,8.002372,16.25641,0.5376,0.2970926,0.5011629,3,1,4,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.79125,6.416409999999999,0.72282,0.2477657,28.421383000000002,2.8716,8.335989999999999,15.92082,0.5777370000000001,0.304566,0.41067,3,1,5,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwhi_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.4445170000000003,6.519450000000001,0.674039,0.2761041,28.059002500000002,2.496154,8.048043,16.18214,0.535087,0.2973185,0.50026,3,1,5,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_exp_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.85165,6.48155,0.724795,0.2486441,28.58396099999999,2.95039,8.33152,16.005229999999994,0.576284,0.3068889999999999,0.4136479999999999,1,2,1,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_exp_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.508429,6.57255,0.6797759999999999,0.2773459,28.143613199999997,2.5119740000000004,8.013959,16.28182,0.536683,0.298892,0.5002852,1,2,1,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.82906,6.433490000000001,0.7204520000000001,0.2476547999999999,28.347492999999996,2.91083,8.28795,15.85514,0.5790299999999999,0.305951,0.408592,1,2,2,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.491175,6.5415100000000015,0.676463,0.2763564,28.1052809,2.508958,8.025136999999999,16.23776,0.5357689999999999,0.2984035,0.4992534,1,2,2,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.82595,6.457940000000002,0.720988,0.2483043,28.423621,2.92826,8.336,15.86085,0.580978,0.306648,0.4108850000000001,1,2,3,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.4783440000000003,6.557239999999999,0.675708,0.277232,28.044565900000002,2.516587,8.076159,16.114800000000002,0.537654,0.2990774,0.5002885,1,2,3,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.86935,6.460520000000002,0.724464,0.2483706,28.510682999999997,2.90778,8.2473,16.059379999999997,0.5788449999999999,0.306328,0.41105,1,2,4,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.523693,6.575019999999999,0.6801969999999999,0.2773031,28.237906499999998,2.506644,7.963412,16.43434,0.5354140000000001,0.2977953,0.5003012,1,2,4,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.85691,6.446109999999999,0.718259,0.2476974,28.528345,2.91386,8.326369999999999,15.99079,0.579603,0.30675,0.410972,1,2,5,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.505695,6.5320800000000006,0.66952,0.2757807,28.088656099999998,2.505061,8.054477,16.194679999999998,0.536623,0.2981407,0.4996744,1,2,5,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_rs_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.8959,6.15943,0.716,0.2402860999999999,27.732045000000003,2.444095,8.32038,15.74095,0.550134,0.275331,0.401155,1,1,1,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.564653,6.48356,0.675772,0.2744822,28.0051924,2.362107,7.921699,16.41153,0.5262910000000001,0.2874694,0.496096,1,1,1,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.85753,6.176399999999999,0.7105670000000001,0.2406613,27.709321000000003,2.521221,8.28737,15.669,0.553042,0.279731,0.398957,1,1,2,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.541763,6.48169,0.6735040000000001,0.2741548,28.051523800000002,2.400536,7.939611,16.399639999999998,0.526726,0.2893079,0.4957029,1,1,2,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.9321,6.30428,0.71514,0.2443828,28.060038,2.65553,8.29617,15.85137,0.563299,0.288298,0.405371,1,1,3,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.584762,6.53566,0.67545,0.2761907,28.196889000000002,2.438812,7.962064999999999,16.47351,0.531414,0.2924499,0.4986381,1,1,3,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.92112,6.173959999999999,0.715104,0.2407658,27.81766,2.479173,8.219619999999999,15.88925,0.550996,0.277392,0.401229,1,1,4,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.603384,6.50755,0.6767569999999999,0.2751397,28.1426439,2.384731,7.874299000000001,16.571920000000002,0.526442,0.2879215,0.4973304,1,1,4,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.93421,6.324949999999999,0.7125279999999999,0.2445546,28.233415,2.7147900000000003,8.29497,15.95748,0.566126,0.29314,0.406909,1,1,5,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwlo_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.5831699999999995,6.512790000000002,0.668198,0.2745374,28.218830200000003,2.445955,7.947571000000001,16.50394,0.530522,0.2926353,0.4982069,1,1,5,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_exp_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.81663,6.4839,0.730654,0.2492086,28.506649,2.93344,8.35378,15.91459,0.5828810000000001,0.308628,0.41333,2,2,1,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_exp_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.469269,6.56548,0.682163,0.2775982,28.036644,2.516643,8.053208999999999,16.12869,0.537572,0.2997218,0.5008082,2,2,1,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.79394,6.42807,0.7228019999999998,0.2476945,28.308298999999998,2.91762,8.30472,15.79229,0.578361,0.3065,0.408808,2,2,2,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.4633730000000003,6.53624,0.6784180000000001,0.2766709,27.988954000000003,2.511485,8.066508,16.0746,0.5372870000000001,0.2991892,0.4998848,2,2,2,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.80127,6.45509,0.722593,0.248385,28.395749999999996,2.92818,8.35357,15.813949999999998,0.581937,0.307201,0.410912,2,2,3,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.46614,6.55421,0.6760470000000001,0.2772928,28.0364344,2.520795,8.087837,16.09055,0.537504,0.2993881,0.5003603,2,2,3,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.8066,6.448119999999999,0.727973,0.2484086,28.411540000000002,2.91292,8.29,15.91013,0.579924,0.307359,0.411207,2,2,4,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.500175,6.565060000000001,0.6797570000000001,0.2774558,28.101461,2.511727,8.021403999999999,16.23283,0.536446,0.298622,0.500432,2,2,4,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.79752,6.43599,0.7215849999999999,0.2477117,28.463420000000006,2.9182300000000003,8.35726,15.88849,0.580494,0.307846,0.4111,2,2,5,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.4824230000000003,6.5266,0.670578,0.2756574,28.077587100000002,2.510232,8.062816999999999,16.170460000000002,0.53586,0.2985140999999999,0.499704,2,2,5,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_rs_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.7754,6.14955,0.721258,0.2408259,27.556758,2.475057,8.413910000000001,15.4345,0.553288,0.27838,0.401623,2,1,1,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.4727170000000003,6.51612,0.6804279999999999,0.2765601,27.9426248,2.434782,8.01285,16.17134,0.5317419999999999,0.2933171,0.4985937,2,1,1,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.80275,6.41281,0.722526,0.2477292,28.232722,2.84801,8.28787,15.81187,0.5756380000000001,0.3019679999999999,0.407366,2,1,2,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.471201,6.540750000000001,0.6785760000000001,0.2770192,28.0585743,2.493665,8.026111,16.20744,0.535015,0.2969459,0.4993974,2,1,2,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.817180000000001,6.4088400000000005,0.7225280000000001,0.2478603,28.26483,2.81373,8.31983,15.84865,0.574829,0.298912,0.408879,2,1,3,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.528628,6.566730000000001,0.675938,0.2777537,28.1171793,2.485852,8.010773,16.2895,0.535311,0.2954814,0.5002619,2,1,3,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.7858,6.15362,0.7199479999999999,0.2410739,27.587915,2.50294,8.32735,15.52214,0.5542020000000001,0.280061,0.401222,2,1,4,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.529152,6.5103800000000005,0.6803279999999999,0.2759526,28.099665100000003,2.399006,7.910264999999999,16.47233,0.529993,0.2898321,0.498239,2,1,4,2,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.79764,6.36888,0.7207520000000001,0.2464065,28.306868999999995,2.8051,8.336179999999999,15.88398,0.57277,0.299941,0.408898,2,1,5,1,1,3,3,3,5,3,1,2
ssp_socio3_ag3_gwmed_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.503571,6.51663,0.6694559999999999,0.2756520999999999,28.072919,2.479074,8.031552999999999,16.23337,0.533896,0.2956542,0.4993718,2,1,5,2,1,3,3,3,5,3,1,2
ssp_socio3_ag4_gwhi_exp_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.7026,6.570130000000002,0.7012970000000001,0.1985253,39.419001,3.50485,8.48063,25.30934,1.464294,0.263534,0.396353,3,2,1,1,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwhi_exp_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.372859,6.85047,0.662261,0.2409879,39.52588359999999,2.857526,8.61713,25.94279,1.344474,0.2632761,0.5006875000000001,3,2,1,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwhi_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.66844,6.50202,0.693326,0.1974182,39.050400999999994,3.4636,8.40967,25.07302,1.451724,0.26125,0.391137,3,2,2,1,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwhi_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.369657,6.81704,0.65769,0.2401836,39.4081779,2.85108,8.64047,25.81269,1.341857,0.2627021,0.4993787999999999,3,2,2,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwhi_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.66754,6.532170000000002,0.694407,0.1981855,39.141839999999995,3.4900200000000003,8.46302,25.07228,1.46057,0.261854,0.394096,3,2,3,1,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwhi_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.358919,6.84835,0.659403,0.2415824,39.3657696,2.861569,8.63114,25.7607,1.347333,0.2640857,0.5009418999999999,3,2,3,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwhi_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.67813,6.51125,0.697919,0.1977757,39.32351200000001,3.45921,8.38693,25.367040000000006,1.453634,0.262806,0.393892,3,2,4,1,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwhi_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.370965,6.843039999999999,0.6620020000000001,0.2408516,39.9671299,2.844219,8.50205,26.51945,1.338979,0.2622799,0.500152,3,2,4,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwhi_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.66556,6.51075,0.694224,0.1973333,39.305458,3.47482,8.50638,25.212110000000006,1.455662,0.262366,0.3941199999999999,3,2,5,1,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwhi_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.390404,6.8333900000000005,0.6582720000000001,0.2402873,39.4239595,2.849673,8.67142,25.79555,1.344388,0.2626902,0.5002383,3,2,5,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwhi_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.294028,6.38206,0.6385149999999999,0.2270123,37.7106694,2.166281,8.54476,25.09037,1.20397,0.2236423,0.4816461,3,1,1,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwhi_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.65203,6.274139999999999,0.682059,0.1910221,37.8995723,2.99805,8.44998,24.46207,1.370478,0.2374073,0.381587,3,1,2,1,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwhi_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.345219,6.67068,0.6491939999999999,0.2356505,39.230816399999995,2.593531,8.51877,26.0906,1.2886030000000002,0.2472096,0.4921028,3,1,2,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwhi_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.3192800000000005,6.563339999999999,0.6459590000000001,0.2328661,38.5631155,2.397718,8.4914,25.69568,1.252165,0.2369561999999999,0.4891963,3,1,3,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwhi_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.316298,6.41001,0.6424650000000001,0.2282053,38.0482693,2.190613,8.47086,25.46811,1.210015,0.2248152999999999,0.483856,3,1,4,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwhi_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.3207880000000003,6.573189999999999,0.643489,0.2326932,38.6773306,2.489773,8.60875,25.57579,1.270404,0.2419228999999999,0.4906907,3,1,5,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwlo_exp_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.74741,6.58025,0.698751,0.1982442,39.800266,3.4948300000000003,8.40503,25.78474,1.457467,0.262279,0.39592,1,2,1,1,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwlo_exp_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.4168190000000003,6.860189999999999,0.659126,0.2403272,39.947497399999996,2.845342,8.52179,26.47956,1.339403,0.2617651,0.4996372999999999,1,2,1,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwlo_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.6914,6.50487,0.691211,0.1971042999999999,39.386308,3.45487,8.34782,25.48579,1.446965,0.260169,0.390694,1,2,2,1,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwlo_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.3972830000000003,6.828410000000001,0.656069,0.239725,39.8761822,2.840655,8.53476,26.403890000000004,1.337179,0.261365,0.4983332,1,2,2,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwlo_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.7101,6.54124,0.692364,0.1979864,39.414801,3.48118,8.40659,25.41496,1.457185,0.260936,0.39395,1,2,3,1,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwlo_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.393909,6.8564500000000015,0.657369,0.2409298,39.752336,2.851978,8.5391,26.2552,1.343124,0.2627483,0.5001857000000001,1,2,3,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwlo_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.731430000000001,6.525180000000001,0.6955319999999999,0.1974664,39.796254,3.4544900000000003,8.295589999999999,25.9462,1.444903,0.261178,0.393893,1,2,4,1,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwlo_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.430346,6.861619999999999,0.6594450000000001,0.2404296,40.157008000000005,2.838446,8.45079,26.77027,1.3364889999999998,0.2611162,0.4998968,1,2,4,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwlo_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.72395,6.52108,0.691138,0.1971257,39.52066,3.4647300000000003,8.46405,25.48458,1.45233,0.261235,0.393735,1,2,5,1,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwlo_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.410109,6.8196200000000005,0.6513359999999999,0.2390058999999999,39.8592812,2.8397080000000003,8.581491,26.341,1.3372190000000002,0.2610161,0.4988470999999999,1,2,5,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwlo_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.403581,6.3881700000000015,0.634464,0.2259217,37.9188917,2.118767,8.47222,25.43327,1.1934209999999998,0.2201001,0.4811136,1,1,1,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwlo_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.391969,6.44189,0.635302,0.2277718,38.201502800000014,2.221913,8.48287,25.573970000000006,1.214213,0.2259285,0.4826083,1,1,2,2,1,4,3,3,5,3,2,2
